addressid,stateprovinceid,city,addressline2,modifieddate,rowguid,postalcode,spatiallocation,addressline1
16531,79,Sedro Woolley,,2012-01-07 00:00:00,df489d3e-1feb-4394-8ece-ebb3f7475685,98284,E6100000010C07E0D2813B4748404F40D5D8F97D5EC0,1567 Midway Ct
16532,50,Malabar,,2014-02-07 00:00:00,1ac660ed-29d8-41a0-b76c-b794a9537aad,2036,E6100000010CE6665C2C4AF840C04DFF2F7C2BE56240,6787 Terra Calitina
16533,14,Runcorn,,2014-02-10 00:00:00,c3e99e12-2016-49a0-821f-5c8c4d7f05ec,TY31,E6100000010C9D8574FB3FA84A40B13830535DB305C0,9643 North Star Dr
16534,14,London,,2012-03-06 00:00:00,db6a01dd-7a8e-4f19-88b6-796846548dd0,W1X3SE,E6100000010C7B2574E2DFBA494044F4E32F7C44C0BF,7098 Walnut Blvd.
16535,79,Olympia,,2013-08-02 00:00:00,ee3be42e-e2c4-432a-ad24-8c7136ff263a,98501,E6100000010C1EF6DC7CB18247402FC92A1D1BB05EC0,9684 La Vista Avenue
16536,19,München,,2014-03-28 00:00:00,360c5abe-56e3-4f25-859b-88c5458aaa03,80074,E6100000010C00000000000000000000000000000000,Lieblingsweg 545
16537,9,Daly City,,2013-12-26 00:00:00,5faf6bd9-bc23-4137-a394-38b315648d8e,94015,E6100000010CE6C6829A46D04240215C2B429F9C5EC0,966 Houston Ct
16538,58,Oregon City,,2014-01-12 00:00:00,5b4c78ef-0f8e-4e43-a85f-f95d38918c83,97045,E6100000010CBAE79908B0A24640EE039617709F5EC0,2208 Mauna Kea Court
16539,77,Melton,,2011-06-26 00:00:00,88bfa02d-aa18-4802-a960-0b3a518be7f3,3337,E6100000010C575CBD4547D542C0AF057D626F126240,2020 Bell Dr.
16540,7,Westminster,,2012-05-05 00:00:00,b8a6f6a5-b0a5-4ffe-8587-8f7c1e774d91,V3L 1E7,E6100000010C6627022A5A974840223CEEBA37B95EC0,5412 Iris Ct
16541,14,Oxon,,2013-03-12 00:00:00,6368a117-d928-4fc5-ae8a-e1193b3c0597,OX16 8RS,E6100000010C00000000000000000000000000000000,1708 Shadow Lane
16542,14,York,,2012-01-06 00:00:00,3c1ad30b-f3b3-471e-b5fe-a1573e3e2d9f,YO15,E6100000010C896CEB7F50024B40CF918D5D315CF1BF,8921 Jill Ave.
16543,7,Westminster,,2013-10-27 00:00:00,662d8a7e-338b-45ff-b9aa-58d7bc0732f6,V3L 1E7,E6100000010C1B7775D2479E4840B6DC3878CABA5EC0,6907 Lagoon Court
16544,79,Bellingham,,2014-03-27 00:00:00,28c7bafb-76de-4d50-811f-a01d78b67739,98225,E6100000010C608733759E654840904BE602E3955EC0,3022 Adobe St
16545,9,Colma,,2013-06-30 00:00:00,09e0d4ee-b604-4ae1-b2dc-6677c3323bc1,94014,E6100000010C60E11E9D5ED64240D1971980A29D5EC0,6110 J Ave
16546,14,Newcastle upon Tyne,,2012-03-06 00:00:00,6c992150-c447-423c-8c12-776000edc696,NT20,E6100000010C1B93F341D8764B40802AB93F2FD0F9BF,4771 Kenston Dr
16547,7,Port Hammond,,2013-08-17 00:00:00,7eefb88a-61ba-43e8-b048-0c93ae9885a9,V6B 3P7,E6100000010CFCE209FCB4AB4840AA5B914C63C25EC0,1140 Panoramic Drive
16548,7,Cliffside,,2014-04-13 00:00:00,d9a5f438-1d5c-463e-9341-3fa1299fbdec,V8Y 1L1,E6100000010C53C6A65BAD454840545FB603B3D35EC0,5799 Abbey Court
16549,9,El Cajon,,2013-07-01 00:00:00,8744c1f5-32c0-415f-aca7-d61248ac5e02,92020,E6100000010C00A11E7C5865404050241BADD8495DC0,2421 Norse Drive
16550,50,Coffs Harbour,,2014-02-16 00:00:00,fc9c0b78-5b3b-4452-88a6-688afdd3f8fe,2450,E6100000010CE17459CC472D3EC0AD3E0755001D6340,6685 Norris Court
16551,9,Lemon Grove,,2014-02-24 00:00:00,9d5017b8-c737-4ca1-90cf-ba044f7e1f73,91945,E6100000010C67ABB39E205F40400ED5CBC3423F5DC0,6867 Thornhill Place
16552,53,Solingen,,2012-02-05 00:00:00,185431dd-e045-45cc-9ee5-8a4552e70508,42651,E6100000010C51E90BB836954940A789633DF0721C40,Welt Platz 6
16553,79,Bellingham,,2012-05-17 00:00:00,709e3cd2-6722-4a15-918e-793caa9f3302,98225,E6100000010C3B86C8E5DF61484051D4C04E6EA25EC0,3043 Gregory Dr.
16554,50,Darlinghurst,,2013-08-14 00:00:00,bd786df7-d9db-4420-a64c-68d7a37f7f08,2010,E6100000010C2D912DE934F540C07D6CB6E5AEEB6240,1515 Palm Dr
16555,64,Brisbane,,2012-11-27 00:00:00,83f164d7-77e1-462a-b40b-3888141d7174,4000,E6100000010C30EE2AAD2F6E3BC062E1B6D594266340,1821 Corrinne Court
16556,14,Oxon,,2013-07-13 00:00:00,4b8c4dd0-160d-4389-a845-cc2914f0634c,OX16 8RS,E6100000010C00000000000000000000000000000000,2476 Mt. Whitney Way
16557,53,Solingen,,2012-11-15 00:00:00,98e80ff3-bef7-44e6-b692-3e14ab1108a3,42651,E6100000010CE9864D1AC68D494001810F97CDF71B40,Wasserstr 6999
16558,79,Seattle,,2013-07-20 00:00:00,0462fa73-91c3-4910-9cb1-a2460c736e0e,98104,E6100000010C97B7F3AE47D047408346388A2A9C5EC0,2594 Breaker Dr
16559,70,Neunkirchen,,2013-08-17 00:00:00,4a51d579-9a72-4158-8692-d87b16d8807c,66578,E6100000010CF80E62C368A74840E996F236BE7D1C40,Lieblingsweg 54
16560,17,Columbus,,2012-07-01 00:00:00,90914293-2f92-41e5-bbbe-1ecbc506d7a2,31901,E6100000010CC7D5DD8B7E3E4040005AC1D6FE4255C0,1568 Delta Fair Blvd.
16561,7,Westminster,,2013-07-23 00:00:00,7b1d311e-6bda-42c7-b307-6e25f170ea1a,V3L 1E7,E6100000010CF0169D450FA248406EFA584012B65EC0,926 Morning Way
16562,9,San Carlos,,2013-08-05 00:00:00,3cc6c537-fa3f-46b3-b630-3d365aa74574,94070,E6100000010C41F2700E05C64240F71532CD61935EC0,3876 Berry Court
16563,161,Paris,,2013-12-21 10:09:29.423,5ee3d511-93f0-4bad-9b3d-95bf944471b0,75009,E6100000010C1AF2615DA26A4840B5E2D58F29B10240,Attaché de Presse
16564,79,Sedro Woolley,,2013-03-08 00:00:00,973af12a-a905-4da4-b141-1a279e04fd74,98284,E6100000010CBD6FF304183748403E252662BA775EC0,2462 Clearbrook Drive
16565,19,Frankfurt,,2013-10-05 00:00:00,3965fa08-d018-4134-aa7c-d4fa9c688815,60323,E6100000010C44A2FB6BE3154940933A04C529522140,Werftstr 54
16566,7,Cliffside,,2014-05-03 00:00:00,b10389c6-8b00-4ce4-9c4b-419a70366fce,V8Y 1L1,E6100000010CF6B07B48A54A48405336D74C98DB5EC0,7161 Broadway St
16567,178,Sèvres,,2013-12-21 10:09:29.423,fdaead29-5fdd-48be-bc88-c1e7b758d82e,92310,E6100000010C5AFA525CF26F484097D64AC68FA80140,"1102, rue Maillard"
16568,7,Newton,,2012-03-11 00:00:00,60883c68-f666-4d75-9abb-baacd9de2678,V2M1N7,E6100000010C1D3D988BC7FC4A40FD565D9541B85EC0,5025 Blue Jay Drive
16569,161,Paris,,2013-12-21 10:09:29.423,733f1424-418e-4bed-8772-b99739c78c86,75003,E6100000010C8F8215E368734840B7361461D0E00240,"8, rue de la Comédie"
16570,9,San Carlos,,2013-05-28 00:00:00,20dd97be-55d5-4fd0-b3bb-e958e982e029,94070,E6100000010CA1B48271E6BC4240EAC312BA13985EC0,1394 Firestone
16571,79,Bellingham,,2013-12-20 00:00:00,666051f8-03b9-4f69-9268-1b224540c010,98225,E6100000010C075E30C7FC694840BA9C616C74975EC0,6053 Hill Meadow Place
16572,7,Oak Bay,,2014-04-04 00:00:00,fc39c310-add9-4ea3-b3e0-69eafabf92d1,V8P,E6100000010CAF5E6F597438484075C62131D8CA5EC0,8609 Eagle Ct
16573,58,Beaverton,# 9,2014-05-17 00:00:00,726b461e-0a43-4f47-9046-6789fafb9659,97005,E6100000010C7310FE4E5DBE4640C1B70C5759BE5EC0,6179 Norris Court
16574,9,Concord,,2013-09-27 00:00:00,00aceca1-c0da-4aac-a87d-fe83c62c3333,94519,E6100000010C3B7AC6FB4AF84240CBD6E9AD4D7A5EC0,9277 Country View Lane
16575,70,Neunkirchen,,2013-08-24 00:00:00,183b0c93-e6d7-4a7b-940e-6ec76771b47e,66578,E6100000010CF80E62C368A74840A6516F97FF741C40,Moritzstr 46
16576,9,Oakland,,2011-12-20 00:00:00,1ce29f17-1986-4016-88d4-c032a06b1542,94611,E6100000010C90DE4085F9E8424035075487AE895EC0,666 Lafayette Street
16577,50,Coffs Harbour,,2012-12-06 00:00:00,b0eb1a1a-5944-4d4d-b4e5-0f33657ca16e,2450,E6100000010CF8690F3C5E303EC043F1784D781E6340,9167 Jam Way
16578,14,Kirkby,,2014-01-04 00:00:00,39e102c7-f223-47c5-b639-4687d9e1a37c,KB9,E6100000010C197B049F00C24A40D25D87DCA91607C0,4192 East 39th Street
16579,50,Milsons Point,,2013-12-03 00:00:00,4e03f727-7e1b-4776-a913-e0e32e7583a9,2061,E6100000010CD985E4805CE940C00DC1AC45BDE96240,6086 Glen Wood Drive
16580,161,Paris,,2013-12-21 10:09:29.423,e8f9aa3f-2b28-4559-8f84-8bba2d496262,75007,E6100000010CFD86A6BA2D664840057A45C1839B0240,"21, rue du Départ"
16581,50,Coffs Harbour,,2014-05-04 00:00:00,e280a785-3af1-4c9e-bdfc-71f805a57c32,2450,E6100000010C567A7E94BC2B3EC04C96E1181B186340,2782 San Simeon
16582,9,Burlingame,,2013-12-15 00:00:00,1618c8fe-9c0a-4ad6-b68d-2031eb181bce,94010,E6100000010CAE14A99262C6424045ED2F2BAB8E5EC0,4399 Shuey Ave
16583,9,Torrance,,2013-08-18 00:00:00,11eba8d8-f789-47a2-b99e-4766c4c21eec,90505,E6100000010C5F95E2609EEB4040A03BF4F56A905DC0,8783 Blocking Ct
16584,7,Langford,,2013-11-21 00:00:00,b8aae8e4-4c74-4247-aa00-adfd8c764a91,V9,E6100000010CE14E2C6CC63D4840CCACF9925AEA5EC0,7114 South Royal Links
16585,79,Edmonds,,2013-11-17 00:00:00,8b7ccbee-984b-4ee4-9f53-611cee9df41c,98020,E6100000010C79339C7EB1DF474007291C32179B5EC0,65 Ayers Rd
16586,177,Morangis,,2013-12-21 10:09:29.423,e6e3429b-929b-4589-aa62-9d6ee5139323,91420,E6100000010C157EFA38B15D4840F53549A7CDB20240,"99, avenue du Président-Kennedy"
16587,9,Lemon Grove,,2013-03-07 00:00:00,f96f4d9e-663b-4aa3-a90c-79f12b153fd8,91945,E6100000010CA0929FB4CD6040405609A603833E5DC0,1306 Cashew Ln
16588,79,Port Orchard,,2013-08-22 00:00:00,fbb947bc-22f0-4a0b-9ec9-d53daeecf152,98366,E6100000010CD26B0BA0F7C547407B60B66C5FA45EC0,4511 Gathering Court
16589,79,Port Orchard,,2014-02-09 00:00:00,1638a068-0573-4d16-9092-d39f0b8f6bee,98366,E6100000010C0A83CEEEECC24740815E054D28A55EC0,6006 Hackamore Lane
16590,64,East Brisbane,,2012-01-26 00:00:00,b58ca2e5-fb9c-4776-97ce-1d6ee50e679b,4169,E6100000010C63B0C28060833BC040FBE52734276340,5235 St Paul Way
16591,58,Lake Oswego,,2011-10-23 00:00:00,ff1cc159-312e-4339-8c48-09b145dc4cb8,97034,E6100000010C18734DD5E6B64640FD62BD641CB15EC0,9464 Virginia Hills
16592,14,Peterborough,,2014-05-28 00:00:00,d1229a4c-e6d0-4f23-8e28-aebf81f8eae0,PB12,E6100000010C8BE3F6A3B14A4A4081E38FFC8205D0BF,3870 Gonzalez Court
16593,8,Hof,,2012-03-24 00:00:00,24d08e4f-18d9-4a69-97cd-c6c463adb3a1,95010,E6100000010C5A818B529E264940A6A5C8BF81DC2740,Winterfeldtstr 255
16594,79,Tacoma,,2013-10-03 00:00:00,7aa9b92e-14ad-4f2b-b459-50153fcd1919,98403,E6100000010CD42E8E445DA04740170F1F4A59A05EC0,238 Montego
16595,79,Yakima,,2013-07-09 00:00:00,c0dbfbd4-0827-4a7e-a7b7-6f6f3ad38e03,98901,E6100000010C9A82A4172D4F4740534A96E07E0B5EC0,2242 Panoramic Ave
16596,50,Springwood,,2012-03-30 00:00:00,714e7b26-9cfd-4964-8e59-fce74728838b,2777,E6100000010C816135BBE2DB40C0146A9E8074D86240,4976 Norris Court
16597,19,Darmstadt,,2012-11-12 00:00:00,c75c318f-c9f7-4f13-b14f-54b2cbc5d0a0,64283,E6100000010CC3E74BE053F14840366235A5C2492140,Curieweg 3
16598,14,Cheltenham,,2013-12-15 00:00:00,66b586b7-543f-40e4-a3f2-ddc39c49ce4b,GL50,E6100000010CC50EC35FEBFC49407C21519F0AA700C0,6433 E. 70th Street
16599,64,Hawthorne,,2013-08-01 00:00:00,0f38bcdc-87f9-4a77-a6fb-226bf7fa8355,4171,E6100000010C5F25CA8250743BC037CD58926A296340,9218 Gold Crest Ct.
16600,20,Hamburg,,2013-09-06 00:00:00,acdd3919-aa3f-4e88-bc2d-1a0b2b9d6156,20354,E6100000010CE562286B43C24A40BC20D2661A252440,Pappelallee 300
16601,58,Portland,,2013-09-05 00:00:00,0ae0c990-15ff-4aff-9c0e-bc72b5fadfa1,97205,E6100000010C2D3F2FCBC5BF4640E0D56B15F5A05EC0,1133 Concord Place
16602,14,London,,2013-09-09 00:00:00,2af7dfee-11ba-4708-9e0c-10ce2f83f6be,SE1 8HL,E6100000010CF7EAF1F841C24940E2567886A6D4BABF,1760 Double Court
16603,14,York,,2013-08-14 00:00:00,2a8fe799-bd03-4246-9876-9235e76f450a,Y024 1GF,E6100000010C9A7D14D95BF04A40DBF9ECBEDF52F1BF,1946 Bayside Way
16604,179,Pantin,,2013-12-21 10:09:29.423,7d817f79-ab3a-4e7f-b279-74aa02c606c5,93500,E6100000010C67C2A1D321764840117BBDBE1D430340,"59, rue Jean Mermoz"
16605,64,Rockhampton,,2013-07-16 00:00:00,9ed1633b-2bb2-4a0a-8fc6-20204a0abf0e,4700,E6100000010C407B49C3AF6837C0689815BECFC96240,7987 Seawind Dr.
16606,14,Watford,,2013-11-24 00:00:00,418d146f-8de5-4e23-a9ab-c816cff32855,WA3,E6100000010C1A26F96467DB4940625291BDD60AD9BF,55 St. George Dr.
16607,79,Port Orchard,,2014-04-30 00:00:00,ea146e99-18c7-4eac-b3ab-9f8eace3d5f4,98366,E6100000010C4AE06C88D5CA47401F3D44327FB25EC0,920 Broadway
16608,50,Malabar,,2011-11-15 00:00:00,7dc1920f-5dbc-46ae-823f-9e7c591f2180,2036,E6100000010C4BE5BECE81FD40C07BE47397AFE46240,8901 Fourth Street
16609,9,Los Angeles,,2014-02-04 00:00:00,8f4c9baa-199a-4aac-81da-452c54f3a108,90012,E6100000010C20B7BC1FF80341402AA18C3659885DC0,9037 Saddlehill Lane
16610,79,Port Orchard,,2013-11-15 00:00:00,0a14e7ce-876d-478f-b376-b27749fc42be,98366,E6100000010CCFC89DFA7DC047400174A0A9869C5EC0,25 Leisure Lane
16611,64,Caloundra,,2012-07-08 00:00:00,7df6ee15-621a-46a1-9c10-b8e539fff523,4551,E6100000010CB8A55FC8EDC53AC0E4B1DA4CE0266340,7341 46th St.
16612,9,Downey,,2013-09-04 00:00:00,e695e079-674e-477d-9c40-35983a827bbf,90241,E6100000010CC4E1CFF2CBF64040589CF2B352925DC0,319 Revision Dr
16613,50,Newcastle,,2014-03-27 00:00:00,6583ceb1-13e3-496b-8b56-e6921371026d,2300,E6100000010C9B29F9F84E7240C049293F3F82F66240,8830 Versailles Pl
16614,58,W. Linn,,2012-11-14 00:00:00,5b9fe201-a8b1-4d67-b328-448ff21933aa,97068,E6100000010C2DEE37E252AE46407A1F0768F4AA5EC0,1561 Black Point Pl
16615,70,Berlin,,2013-08-15 00:00:00,91969fab-07c0-4f2c-aed8-ebf4168040a1,14197,E6100000010C00C32A3C8E374A40066D3A2F99022B40,Klara Straße 8463
16616,9,Chula Vista,,2013-06-16 00:00:00,db840b76-8cc5-4e29-9f08-1d5d4edc104b,91910,E6100000010CD89F61D5E55540404DE9A95221385DC0,6691 Brookview Dr
16617,9,Lincoln Acres,,2013-08-31 00:00:00,d7b606b2-0f5c-4c02-806f-9bc17f05820a,91950,E6100000010C97DF370C0A5C4040F19139385D3E5DC0,4765 L St.
16618,9,Berkeley,,2014-04-01 00:00:00,0fa9a5c2-b043-4bde-ba40-cba69835c084,94704,E6100000010C527706B758F5424048E62B1E18945EC0,9406 Lincoln Dr
16619,9,National City,,2014-03-07 00:00:00,0d9e7b80-f8ef-4618-a839-7999bedf5d9b,91950,E6100000010CAE8A1381E94F40406726F22C1B485DC0,6260 Amazing Ct
16620,7,Metchosin,,2013-07-19 00:00:00,423e4713-0aa4-4679-bc2b-5d2bad145042,V9,E6100000010C12D57B9F422E484025DB5E7150DA5EC0,2374 Flamingo Drive
16621,50,Lavender Bay,,2014-04-25 00:00:00,ac793534-267c-4532-b100-98082a62e3b7,2060,E6100000010C82E5D22DD9ED40C0B1C5462F44ED6240,3120 Levee Rd.
16622,9,Mill Valley,,2011-11-25 00:00:00,7ca5756c-cf22-4bd2-afc5-98ea9c94d1f9,94941,E6100000010C7D8E0BF52CF84240240287FFBC9F5EC0,5370 Adobe Drive
16623,9,El Cajon,,2013-10-02 00:00:00,25ab3813-2685-4008-b2f7-6c7377935df2,92020,E6100000010C4F02CDE79A664040EAD705DF1F3A5DC0,1739 Glenhaven Ave
16624,77,Bendigo,,2014-06-30 00:00:00,12773a1c-6156-47e0-af41-49ac08ab30db,3550,E6100000010C70A25DA5F66042C085F403B7D4096240,9632 K St.
16625,77,Seaford,,2013-11-24 00:00:00,a5ca0fce-e2e7-4980-b18a-8b5d81decac4,3198,E6100000010C708CE60C4F0943C0055F1BAC58206240,3118 Creekside Drive
16626,79,Issaquah,,2014-05-25 00:00:00,ec370380-a585-4f72-9484-b8ff94ae7928,98027,E6100000010CFFDF5346ECB84740DC2388741A765EC0,6398 Joyce Dr
16627,9,Novato,,2013-10-14 00:00:00,b577594a-754b-4edd-a242-3e2478580e9a,94947,E6100000010CFC57D8A34510434075632C65AE9B5EC0,3020 Fairoaks Way
16628,79,Burien,,2013-03-27 00:00:00,498419d6-d9e0-48f6-9571-5b1b27be85d7,98168,E6100000010C994617C439C447400E1B622FE38B5EC0,7022 Muth Dr.
16629,9,Lincoln Acres,,2011-07-19 00:00:00,5f16be60-b68d-4009-92e8-836e4c48bde0,91950,E6100000010C28D7539CBF504040B44A737D9B465DC0,7933 Ashwood Dr
16630,161,Paris,,2013-12-21 10:09:29.423,0c78c23e-23e1-4242-9ab3-97e7410b21a2,75013,E6100000010C5C220395C7684840E52B2E9B4BEC0240,"82, route de Marseille"
16631,7,Langford,,2014-05-01 00:00:00,e23a63c4-0af4-4d96-bc41-46a4786dbfd3,V9,E6100000010CBC325EC6213048408DDB00ABB9EC5EC0,7466 Firestone
16632,9,Beverly Hills,,2014-04-12 00:00:00,8850ecfe-6bb9-4bff-acfa-5985a5c7187b,90210,E6100000010CB051E5EF8708414062A8DD6AEF9C5DC0,2634 Yosemite Circle
16633,9,Chula Vista,,2013-07-18 00:00:00,dc13350d-b699-4bc4-b927-c9de3aee2e5e,91910,E6100000010CD10910FCA4544040E46C92AEDC475DC0,9256 Santa Fe Street
16634,177,Les Ulis,,2013-12-21 10:09:29.423,56386472-819d-4959-af36-afb04f9271b4,91940,E6100000010C11F86D3FC250484066B2D20AAA540140,"70, rue de Cambrai"
16635,7,Langford,,2014-06-05 00:00:00,cfe3b851-cfa4-48ee-9b9c-be2b3456a398,V9,E6100000010CD6404519F436484079C2D51A7FDE5EC0,2420 Union St
16636,7,Metchosin,#61,2013-07-02 00:00:00,7d6482e5-7d97-46f8-8965-75e6bc26d241,V9,E6100000010CE56EE3904F3648404074876C14EE5EC0,498 Willow Pass Rd
16637,9,Imperial Beach,,2013-08-21 00:00:00,b4945d1b-694e-41bf-982d-5d6ee0a919dc,91932,E6100000010CDAF73BCC7F4640409FA2CC7615405DC0,3193 Mehaffey Way
16638,79,Spokane,# 198,2014-01-03 00:00:00,e3fc5fd1-03e2-4ebf-8ab8-6d89a51d48da,99202,E6100000010CEE167E9A33DC4740D8753680C7625DC0,1525 Waterhigh St
16639,14,Leeds,,2013-08-21 00:00:00,79320f95-8c86-4d40-a884-b6816538edbc,LE18,E6100000010C3336650C6EDD4A4007F2BD0032C1F8BF,6560 Waterview Terrace
16640,9,Santa Cruz,,2013-07-26 00:00:00,b49d0097-09ea-44d1-bf69-b8814cc7c729,95062,E6100000010C61E49DF18B7E4240881BBC6ED67A5EC0,4475 Longbrook Way
16641,79,Bremerton,,2013-11-14 00:00:00,e0139ecf-fc30-4334-aea6-b79b1d4bd66d,98312,E6100000010CB44E87252ECD47403B0FD64036B05EC0,3061 6010th Avenue
16642,117,Colomiers,,2013-12-21 10:09:29.423,5a6a1af7-7392-4aef-baed-a4aaf245265a,31770,E6100000010C05B425698BD545400A879F031F38F53F,2630 Morgan Terr. Rd
16643,14,Birmingham,,2011-07-05 00:00:00,bc367628-ac4d-44ef-8b0b-336aef9ced4c,B29 6SL,E6100000010C4ADDE1874C3E4A4060DDAEA2EE14FFBF,1926 Fish Dr.
16644,7,Royal Oak,,2014-04-11 00:00:00,e3e7ed95-820d-4741-869d-39abcd02c149,V8X,E6100000010C535A70CFA843484030527F3306D75EC0,8920 Sand Point Road
16645,7,Oak Bay,,2012-06-16 00:00:00,d60da936-c771-45d7-be01-dcadc8e0ff6a,V8P,E6100000010C133BFEC48D3B4840DFB9D52435DC5EC0,417 Silver Oak Pl
16646,14,Maidenhead,,2013-02-14 00:00:00,84a2452f-d2b8-47f4-ab63-d9d38bfd4996,SL67RJ,E6100000010C02DFCB47FAC749409A154A878586E7BF,2225 Rogers Ave.
16647,79,Puyallup,,2014-05-01 00:00:00,8962b84b-cac3-4ab0-abdc-79667049ea2e,98371,E6100000010C8F15A007A69247402AB29A9D019F5EC0,3875 Black Walnut Court
16648,9,Santa Monica,# 1699,2013-08-26 00:00:00,988bffc2-b9bd-4db1-b930-d9b6c3584844,90401,E6100000010C33E92A4B59074140FB6D49E8A89F5DC0,8280 Sequoia Court
16649,14,Esher-Molesey,,2013-10-08 00:00:00,59a07388-d500-48ea-8dbf-30fd7bf0f26c,EM15,E6100000010C00000000000000000000000000000000,"11, rue de la Cavalerie"
16650,178,Paris La Defense,,2013-12-21 10:09:29.423,3a495c82-b2f1-41b4-97bb-28f81d6555bb,92081,E6100000010C00000000000000000000000000000000,"470, rue de Linois"
16651,7,Cliffside,,2013-12-09 00:00:00,394124ee-6779-4638-84c5-e5213a033120,V8Y 1L1,E6100000010C554E1646444B48409850511255E05EC0,6652 Birch Park Rd
16652,79,Bremerton,,2014-04-06 00:00:00,4cdd774f-f866-4022-b318-57b0c21c1b83,98312,E6100000010CA8390CE2DEC54740E17F2157FFBB5EC0,1771 Coastal Blvd.
16653,53,Braunschweig,,2014-03-27 00:00:00,02762f74-6252-4084-8d36-f1e3e99653fd,38001,E6100000010C00000000000000000000000000000000,Postfach 11 00 99
16654,50,Sydney,,2014-02-14 00:00:00,d8b61c26-3b05-4700-a5c1-8dccf13e3944,1002,E6100000010CF6992D19C2F340C01A89800FB1E46240,3242 Coralie Drive
16655,50,Rhodes,,2012-09-08 00:00:00,410e462f-40be-4b65-9137-7fba41f50a9d,2138,E6100000010C546FCB2198F040C0CF7E0ABD26E76240,393 Yellowood Lane
16656,9,El Cajon,,2014-02-20 00:00:00,ab70ae26-de52-45b3-bce0-935c2670f4b9,92020,E6100000010C3C1F3697AA6340405487718EA0385DC0,3274 Reading Dr
16657,14,Billericay,#118,2011-07-08 00:00:00,4924f388-ea8b-4d14-8ead-373c038ebd7e,CM11,E6100000010CCD7AA048ABCC4940C4FD8CA54EB5DA3F,3168 True Drive
16658,77,Seaford,,2014-01-13 00:00:00,7037203a-3e92-46e0-86ba-3931e34200a6,3198,E6100000010C170D30E8CB0943C0111BF32BAB226240,8505 Fall Creek
16659,79,Bremerton,,2013-12-04 00:00:00,28d00cf1-7b28-41d2-acb2-186e30b8b482,98312,E6100000010CC15CD9A70DD24740E68A5BB211AD5EC0,7720 Winterberry Ct
16660,9,San Diego,,2013-07-21 00:00:00,71762235-ff4e-4864-a3a2-e83a2d603181,92102,E6100000010C8EAD2A70E0614040B509448B31455DC0,5543 Hamilton Ave.
16661,9,Woodland Hills,,2013-08-09 00:00:00,af14a16e-a613-45d2-96f5-c83a6418fc95,91364,E6100000010CDE3556A8281A4140A13B0B3659A35DC0,5330 Military Way
16662,53,Berlin,Einkaufsabteilung,2013-06-02 00:00:00,6f2737de-a12d-4118-8b6c-91851caba8a9,14197,E6100000010C1F8BDF6284384A40889B2B8DE5A52A40,Krönerweg 9679
16663,58,Lake Oswego,,2011-06-13 00:00:00,db6eb9b6-4baa-4b70-8ae6-508ad0a734b0,97034,E6100000010CDE1D830A3AB94640F9191565E5B15EC0,3407 Oak Brook Place
16664,50,North Sydney,,2013-03-02 00:00:00,28b45841-d523-4b26-b6f5-392f8c9600c6,2055,E6100000010C73B565C67DF040C0CFF0E566B4E36240,5778 Mt Tri-state Court
16665,64,Hawthorne,,2013-11-22 00:00:00,356c3aa9-ec14-43e8-9d06-c3d78707a232,4171,E6100000010CED3B94C4737D3BC0895B6366F2276340,3955 Anchor Avenue
16666,50,St. Leonards,,2012-03-15 00:00:00,210cbde9-711b-44eb-b278-162b70dd460b,2065,E6100000010C0793B33D71EB40C06CABB31EB7E66240,7566 Keller Ridge Dr.
16667,9,Burbank,,2014-03-15 00:00:00,5eda826b-a9ef-4644-96e3-0369a0d8d1b6,91502,E6100000010CCE1161BBC51041409EA2E0C9C38D5DC0,3448 Concord
16668,79,Redmond,,2014-05-13 00:00:00,108dce07-246c-4dcd-8b25-0cde76415429,98052,E6100000010CDD84207E37DC47407D10A60624895EC0,1779 Virginia Hills Dr
16669,143,Metz,,2013-12-21 10:09:29.423,c7d5f5c3-0bff-4356-b1c7-937402fc8a3e,57000,E6100000010C93FAC802138F484073DF802AC4BE1840,"88, rue des Berges"
16670,8,Ingolstadt,,2014-04-14 00:00:00,cfaf51b4-7b2b-45b0-88a2-92b422779bf1,85049,E6100000010C964F742B6B5B4840738C361475AD2640,Auf der Krone 992
16671,58,Beaverton,,2013-10-10 00:00:00,54127663-52cd-4ddd-a2c2-fbc15942b090,97005,E6100000010C14CBB89236B646407F09E9598FB25EC0,9293 Detroit Ave.
16672,9,Berkeley,,2013-07-06 00:00:00,bf3f8413-fa73-4c5a-abdc-98ca9160dbdc,94704,E6100000010C2E6B137313EE42401E2E5F9F2E905EC0,5970 Meadowbrook Court
16673,9,West Covina,,2014-06-16 00:00:00,8a2987c4-92d1-43a1-95f5-ed69e82b0488,91791,E6100000010CEA935869A2094140DAA1609161755DC0,9174 Jill Ave
16674,9,Newport Beach,,2012-08-11 00:00:00,08508a53-8624-4d90-862b-dea5616f9cb3,92625,E6100000010C57062CE1B1D140400313F910CD7C5DC0,5359 Piedmont Dr
16675,50,Silverwater,,2013-05-27 00:00:00,79efa000-5a84-4b50-82ae-6dcd70541e90,2264,E6100000010CF6316547239240C046089B8DB3E96240,8633 Donegal Road
16676,9,Newport Beach,,2014-06-13 00:00:00,f8ab648d-a3e7-4c4b-96a1-7e971b5f17a0,92625,E6100000010C2C22D2841ACC4040096F1B9CC8795DC0,8817 Cynthia Drive
